,hv_score,spend_time
0,0.40546902275,0.11571730852127075
1,0.570575898875,0.11571730852127075
2,0.31047166725,0.11571730852127075
3,0.489523584375,0.11571730852127075
4,0.3656395845,0.11571730852127075
5,0.47359619475,0.11571730852127075
6,0.428199403875,0.11571730852127075
7,0.4492977515,0.11571730852127075
8,0.509954486,0.11571730852127075
9,0.399552512125,0.11571730852127075
10,0.378296328375,0.11571730852127075
11,0.481205113,0.11571730852127075
12,0.39090046875,0.11571730852127075
13,0.3672666285,0.11571730852127075
14,0.396085265125,0.11571730852127075
15,0.483711669625,0.11571730852127075
16,0.441393598875,0.11571730852127075
17,0.330629627,0.11571730852127075
18,0.5764781865,0.11571730852127075
19,0.492534756,0.11571730852127075
20,0.40214891825,0.11571730852127075
21,0.422930449,0.11571730852127075
22,0.380598180875,0.11571730852127075
23,0.3955263875,0.11571730852127075
24,0.44218060425,0.11571730852127075
25,0.450893674125,0.11571730852127075
26,0.4118259575,0.11571730852127075
27,0.456593522875,0.11571730852127075
28,0.362851987,0.11571730852127075
29,0.475272565875,0.11571730852127075
30,0.472747228,0.11571730852127075
31,0.466326873375,0.11571730852127075
32,0.49206993275,0.11571730852127075
33,0.504234815875,0.11571730852127075
34,0.469470208,0.11571730852127075
35,0.39111889575,0.11571730852127075
36,0.5255667615,0.11571730852127075
37,0.30772764325,0.11571730852127075
38,0.4676153085,0.11571730852127075
39,0.409948397375,0.11571730852127075
40,0.442521009,0.11571730852127075
41,0.501854249125,0.11571730852127075
42,0.472924498875,0.11571730852127075
43,0.3900004285,0.11571730852127075
44,0.587947012125,0.11571730852127075
45,0.4906272,0.11571730852127075
46,0.450627964,0.11571730852127075
47,0.30830101625,0.11571730852127075
48,0.5271998725,0.11571730852127075
49,0.405187343875,0.11571730852127075
50,0.45015955375,0.11571730852127075
51,0.340119592125,0.11571730852127075
52,0.50629800275,0.11571730852127075
53,0.503690668875,0.11571730852127075
54,0.435063257,0.11571730852127075
55,0.387594047625,0.11571730852127075
56,0.330843864625,0.11571730852127075
57,0.35876548775,0.11571730852127075
58,0.496152738625,0.11571730852127075
59,0.390234495625,0.11571730852127075
60,0.42304246975,0.11571730852127075
61,0.349525666875,0.11571730852127075
62,0.41522678425,0.11571730852127075
63,0.544556588,0.11571730852127075
64,0.4607253815,0.11571730852127075
65,0.3485801455,0.11571730852127075
66,0.492500025,0.11571730852127075
67,0.44196257725,0.11571730852127075
68,0.426594771,0.11571730852127075
69,0.458843761875,0.11571730852127075
70,0.508518221375,0.11571730852127075
71,0.4112383005,0.11571730852127075
72,0.566127749625,0.11571730852127075
73,0.40894851275,0.11571730852127075
74,0.452289381875,0.11571730852127075
75,0.49576776125,0.11571730852127075
76,0.407615127125,0.11571730852127075
77,0.315673012,0.11571730852127075
78,0.501206872125,0.11571730852127075
79,0.3624513555,0.11571730852127075
80,0.4745665315,0.11571730852127075
81,0.387053581125,0.11571730852127075
82,0.449751943125,0.11571730852127075
83,0.552737032,0.11571730852127075
84,0.319117353125,0.11571730852127075
85,0.567694127625,0.11571730852127075
86,0.457295165375,0.11571730852127075
87,0.500997006875,0.11571730852127075
88,0.4658410805,0.11571730852127075
89,0.483793000875,0.11571730852127075
90,0.45910607525,0.11571730852127075
91,0.53279452275,0.11571730852127075
92,0.44223309475,0.11571730852127075
93,0.444683518,0.11571730852127075
94,0.355534280625,0.11571730852127075
95,0.480516918,0.11571730852127075
96,0.55628788575,0.11571730852127075
97,0.534937300875,0.11571730852127075
98,0.42732068125,0.11571730852127075
99,0.567283639625,0.11571730852127075
